,A,B,Toss_Winner,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B),Team A Ground,Team B Ground,winner
637,1,6,1,0.1875,0.375,0.6722488038277512,0.3732057416267942,0.45833333299999995,0.41176470600000004,0.44,0.6952380952380953,-0.22,-0.502,0.6814389989572471,0.7299270072992701,0.45,0.55,0,1,1
638,9,4,1,0.75,0.1875,0.5705741626794258,0.6255980861244019,0.5,0.564102564,0.56,0.6761904761904762,0.129,-0.07,0.6814389989572471,0.9337851929092805,0.45,0.55,0,1,1
639,11,12,1,0.3175000000000001,0.49750000000000005,0.6016746411483254,0.6650717703349281,0.53968254,0.485714286,0.48000000000000004,0.5714285714285715,-0.25,0.284,0.6355578727841502,0.8279457768508863,0.57,0.43,0,1,1
640,4,0,1,0.1875,0.5650000000000002,0.6255980861244019,0.6375598086124401,0.564102564,0.636363636,0.6666666666666667,0.7142857142857143,-0.07,0.253,0.9337851929092805,0.8248175182481752,0.375,0.625,0,1,1
641,11,1,1,0.3175000000000001,0.1875,0.6016746411483254,0.6722488038277512,0.53968254,0.45833333299999995,0.48000000000000004,0.6000000000000001,-0.25,-0.22,0.6355578727841502,0.6814389989572471,0.625,0.375,1,0,0
642,7,12,1,0.42000000000000015,0.49750000000000005,0.4078947368421052,0.6650717703349281,0.564705882,0.485714286,0.5866666666666667,0.5428571428571429,0.317,0.284,0.7690302398331595,0.8279457768508863,0.5,0.5,0,1,1
643,6,9,1,0.375,0.75,0.3732057416267942,0.5705741626794258,0.41176470600000004,0.5,0.48000000000000004,0.4,-0.502,0.129,0.7299270072992701,0.6814389989572471,0.65,0.35,0,0,1
644,7,1,1,0.42000000000000015,0.1875,0.4078947368421052,0.6722488038277512,0.564705882,0.45833333299999995,1.0000000000000002,0.5047619047619049,0.317,-0.22,0.7690302398331595,0.6814389989572471,0.55,0.45,1,0,1
645,4,12,1,0.1875,0.49750000000000005,0.6255980861244019,0.6650717703349281,0.564102564,0.485714286,0.4533333333333333,0.4761904761904762,-0.07,0.284,0.9337851929092805,0.8279457768508863,0.67,0.33,1,0,1
646,11,9,1,0.3175000000000001,0.75,0.6016746411483254,0.5705741626794258,0.53968254,0.5,0.5466666666666666,0.6190476190476191,-0.25,0.129,0.6355578727841502,0.6814389989572471,0.47,0.53,0,0,0
647,6,0,1,0.375,0.5650000000000002,0.3732057416267942,0.6375598086124401,0.41176470600000004,0.636363636,0.8133333333333335,0.5523809523809524,-0.502,0.253,0.7299270072992701,0.8248175182481752,0.41,0.59,1,0,0
648,4,1,1,0.1875,0.1875,0.6255980861244019,0.6722488038277512,0.564102564,0.45833333299999995,0.46666666666666673,0.5904761904761905,-0.07,-0.22,0.9337851929092805,0.6814389989572471,0.63,0.37,1,0,0
649,7,9,1,0.42000000000000015,0.75,0.4078947368421052,0.5705741626794258,0.564705882,0.5,0.7466666666666668,0.5428571428571429,0.317,0.129,0.7690302398331595,0.6814389989572471,0.62,0.38,1,0,0
650,11,4,1,0.3175000000000001,0.1875,0.6016746411483254,0.6255980861244019,0.53968254,0.564102564,0.4533333333333333,0.5047619047619049,-0.25,-0.07,0.6355578727841502,0.9337851929092805,0.6,0.4,1,0,1
651,6,12,0,0.375,0.49750000000000005,0.3732057416267942,0.6650717703349281,0.41176470600000004,0.485714286,0.5066666666666666,0.4,-0.502,0.284,0.7299270072992701,0.8279457768508863,0.2,0.8,1,0,0
652,0,11,1,0.5650000000000002,0.3175000000000001,0.6375598086124401,0.6016746411483254,0.636363636,0.53968254,0.7333333333333334,0.3523809523809524,0.253,-0.25,0.8248175182481752,0.6355578727841502,0.65,0.35,1,0,0
653,4,6,1,0.1875,0.375,0.6255980861244019,0.3732057416267942,0.564102564,0.41176470600000004,0.5066666666666666,0.7047619047619048,-0.07,-0.502,0.9337851929092805,0.7299270072992701,0.7,0.3,1,0,1
654,1,9,1,0.1875,0.75,0.6722488038277512,0.5705741626794258,0.45833333299999995,0.5,0.21333333333333337,0.4190476190476191,-0.22,0.129,0.6814389989572471,0.6814389989572471,0.33,0.67,0,0,1
655,0,12,1,0.5650000000000002,0.49750000000000005,0.6375598086124401,0.6650717703349281,0.636363636,0.485714286,0.17333333333333334,0.39047619047619053,0.253,0.284,0.8248175182481752,0.8279457768508863,0.67,0.33,0,1,0
656,7,11,0,0.42000000000000015,0.3175000000000001,0.4078947368421052,0.6016746411483254,0.564705882,0.53968254,0.38666666666666666,0.4190476190476191,0.317,-0.25,0.7690302398331595,0.6355578727841502,0.625,0.375,0,1,1
657,6,1,1,0.375,0.1875,0.3732057416267942,0.6722488038277512,0.41176470600000004,0.45833333299999995,0.49333333333333335,0.49523809523809526,-0.502,-0.22,0.7299270072992701,0.6814389989572471,0.55,0.45,0,0,0
658,12,7,1,0.49750000000000005,0.42000000000000015,0.6650717703349281,0.4078947368421052,0.485714286,0.564705882,0.6133333333333333,0.21904761904761907,0.284,0.317,0.8279457768508863,0.7690302398331595,0.5,0.5,0,1,0
659,9,0,1,0.75,0.5650000000000002,0.5705741626794258,0.6375598086124401,0.5,0.636363636,0.49333333333333335,0.5333333333333334,0.129,0.253,0.6814389989572471,0.8248175182481752,0.37,0.63,0,0,1
660,12,6,1,0.49750000000000005,0.375,0.6650717703349281,0.3732057416267942,0.485714286,0.41176470600000004,0.32,0.4190476190476191,0.284,-0.502,0.8279457768508863,0.7299270072992701,0.8,0.2,1,0,0
661,1,4,1,0.1875,0.1875,0.6722488038277512,0.6255980861244019,0.45833333299999995,0.564102564,0.56,0.48571428571428577,-0.22,-0.07,0.6814389989572471,0.9337851929092805,0.37,0.63,0,0,0
662,0,7,1,0.5650000000000002,0.42000000000000015,0.6375598086124401,0.4078947368421052,0.636363636,0.564705882,0.49333333333333335,0.49523809523809526,0.253,0.317,0.8248175182481752,0.7690302398331595,0.44,0.56,1,0,1
663,12,11,0,0.49750000000000005,0.3175000000000001,0.6650717703349281,0.6016746411483254,0.485714286,0.53968254,0.32,0.40952380952380957,0.284,-0.25,0.8279457768508863,0.6355578727841502,0.43,0.57,0,1,0
664,9,4,1,0.75,0.1875,0.5705741626794258,0.6255980861244019,0.5,0.564102564,0.37333333333333335,0.5047619047619049,0.129,-0.07,0.6814389989572471,0.9337851929092805,0.45,0.55,0,0,1
665,0,1,1,0.5650000000000002,0.1875,0.6375598086124401,0.6722488038277512,0.636363636,0.45833333299999995,0.56,0.5714285714285715,0.253,-0.22,0.8248175182481752,0.6814389989572471,0.69,0.31,1,0,0
666,9,7,1,0.75,0.42000000000000015,0.5705741626794258,0.4078947368421052,0.5,0.564705882,0.38666666666666666,0.43809523809523815,0.129,0.317,0.6814389989572471,0.7690302398331595,0.38,0.62,0,0,0
667,1,11,1,0.1875,0.3175000000000001,0.6722488038277512,0.6016746411483254,0.45833333299999995,0.53968254,0.6266666666666667,0.7714285714285715,-0.22,-0.25,0.6814389989572471,0.6355578727841502,0.375,0.625,0,0,0
668,0,4,1,0.5650000000000002,0.1875,0.6375598086124401,0.6255980861244019,0.636363636,0.564102564,0.56,0.5523809523809524,0.253,-0.07,0.8248175182481752,0.9337851929092805,0.625,0.375,0,1,1
669,6,7,1,0.375,0.42000000000000015,0.3732057416267942,0.4078947368421052,0.41176470600000004,0.564705882,0.48000000000000004,0.380952380952381,-0.502,0.317,0.7299270072992701,0.7690302398331595,0.5,0.5,1,0,1
670,9,0,1,0.75,0.5650000000000002,0.5705741626794258,0.6375598086124401,0.5,0.636363636,0.46666666666666673,0.40952380952380957,0.129,0.253,0.6814389989572471,0.8248175182481752,0.37,0.63,0,1,1
671,1,12,0,0.1875,0.49750000000000005,0.6722488038277512,0.6650717703349281,0.45833333299999995,0.485714286,0.6133333333333333,0.6095238095238096,-0.22,0.284,0.6814389989572471,0.8279457768508863,0.4,0.6,0,1,1
672,7,4,1,0.42000000000000015,0.1875,0.4078947368421052,0.6255980861244019,0.564705882,0.564102564,0.5466666666666666,0.49523809523809526,0.317,-0.07,0.7690302398331595,0.9337851929092805,0.76,0.24,1,0,0
673,11,6,1,0.3175000000000001,0.375,0.6016746411483254,0.3732057416267942,0.53968254,0.41176470600000004,0.48000000000000004,0.34285714285714286,-0.25,-0.502,0.6355578727841502,0.7299270072992701,0.6,0.4,0,1,1
674,12,9,1,0.49750000000000005,0.75,0.6650717703349281,0.5705741626794258,0.485714286,0.5,0.34666666666666673,0.5333333333333334,0.284,0.129,0.8279457768508863,0.6814389989572471,0.6,0.4,1,0,0
675,11,6,0,0.3175000000000001,0.375,0.6016746411483254,0.3732057416267942,0.53968254,0.41176470600000004,0.6533333333333333,0.31428571428571433,-0.25,-0.502,0.6355578727841502,0.7299270072992701,0.6,0.4,1,0,0
676,7,4,1,0.42000000000000015,0.1875,0.4078947368421052,0.6255980861244019,0.564705882,0.564102564,0.4266666666666667,0.44761904761904764,0.317,-0.07,0.7690302398331595,0.9337851929092805,0.76,0.24,0,1,0
677,1,12,0,0.1875,0.49750000000000005,0.6722488038277512,0.6650717703349281,0.45833333299999995,0.485714286,0.32,0.49523809523809526,-0.22,0.284,0.6814389989572471,0.8279457768508863,0.4,0.6,0,0,1
678,0,11,0,0.5650000000000002,0.3175000000000001,0.6375598086124401,0.6016746411483254,0.636363636,0.53968254,0.5866666666666667,0.5523809523809524,0.253,-0.25,0.8248175182481752,0.6355578727841502,0.65,0.35,0,1,1
679,4,6,1,0.1875,0.375,0.6255980861244019,0.3732057416267942,0.564102564,0.41176470600000004,0.5866666666666667,0.5619047619047619,-0.07,-0.502,0.9337851929092805,0.7299270072992701,0.7,0.3,0,1,0
680,1,9,1,0.1875,0.75,0.6722488038277512,0.5705741626794258,0.45833333299999995,0.5,0.4266666666666667,0.6000000000000001,-0.22,0.129,0.6814389989572471,0.6814389989572471,0.33,0.67,0,0,1
681,12,0,1,0.49750000000000005,0.5650000000000002,0.6650717703349281,0.6375598086124401,0.485714286,0.636363636,0.22666666666666668,0.5047619047619049,0.284,0.253,0.8279457768508863,0.8248175182481752,0.33,0.67,0,1,1
682,7,11,1,0.42000000000000015,0.3175000000000001,0.4078947368421052,0.6016746411483254,0.564705882,0.53968254,0.52,0.5619047619047619,0.317,-0.25,0.7690302398331595,0.6355578727841502,0.625,0.375,1,0,1
683,6,9,1,0.375,0.75,0.3732057416267942,0.5705741626794258,0.41176470600000004,0.5,0.44,0.6476190476190476,-0.502,0.129,0.7299270072992701,0.6814389989572471,0.65,0.35,1,0,1
684,11,4,1,0.3175000000000001,0.1875,0.6016746411483254,0.6255980861244019,0.53968254,0.564102564,0.72,0.49523809523809526,-0.25,-0.07,0.6355578727841502,0.9337851929092805,0.6,0.4,0,1,1
685,7,6,1,0.42000000000000015,0.375,0.4078947368421052,0.3732057416267942,0.564705882,0.41176470600000004,0.6400000000000001,0.5523809523809524,0.317,-0.502,0.7690302398331595,0.7299270072992701,0.5,0.5,1,0,0
686,9,12,1,0.75,0.49750000000000005,0.5705741626794258,0.6650717703349281,0.5,0.485714286,0.38666666666666666,0.5333333333333334,0.129,0.284,0.6814389989572471,0.8279457768508863,0.4,0.6,0,0,0
687,1,0,1,0.1875,0.5650000000000002,0.6722488038277512,0.6375598086124401,0.45833333299999995,0.636363636,0.37333333333333335,0.4285714285714286,-0.22,0.253,0.6814389989572471,0.8248175182481752,0.31,0.69,0,0,0
688,11,9,0,0.3175000000000001,0.75,0.6016746411483254,0.5705741626794258,0.53968254,0.5,0.46666666666666673,0.5333333333333334,-0.25,0.129,0.6355578727841502,0.6814389989572471,0.47,0.53,1,0,0
689,12,4,0,0.49750000000000005,0.1875,0.6650717703349281,0.6255980861244019,0.485714286,0.564102564,0.7066666666666668,0.6666666666666667,0.284,-0.07,0.8279457768508863,0.9337851929092805,0.33,0.67,1,0,1
690,1,7,0,0.1875,0.42000000000000015,0.6722488038277512,0.4078947368421052,0.45833333299999995,0.564705882,0.4533333333333333,0.5619047619047619,-0.22,0.317,0.6814389989572471,0.7690302398331595,0.45,0.55,0,0,0
691,6,0,1,0.375,0.5650000000000002,0.3732057416267942,0.6375598086124401,0.41176470600000004,0.636363636,0.22666666666666668,0.33333333333333337,-0.502,0.253,0.7299270072992701,0.8248175182481752,0.41,0.59,0,1,1
692,12,0,1,0.49750000000000005,0.5650000000000002,0.6650717703349281,0.6375598086124401,0.485714286,0.636363636,0.4266666666666667,0.3238095238095238,0.284,0.253,0.8279457768508863,0.8248175182481752,0.33,0.67,0,0,1
693,4,11,1,0.1875,0.3175000000000001,0.6255980861244019,0.6016746411483254,0.564102564,0.53968254,0.5066666666666666,0.49523809523809526,-0.07,-0.25,0.9337851929092805,0.6355578727841502,0.4,0.6,1,0,0
694,12,4,1,0.49750000000000005,0.1875,0.6650717703349281,0.6255980861244019,0.485714286,0.564102564,0.4266666666666667,0.6571428571428573,0.284,-0.07,0.8279457768508863,0.9337851929092805,0.33,0.67,0,1,0
695,12,0,1,0.49750000000000005,0.5650000000000002,0.6650717703349281,0.6375598086124401,0.485714286,0.636363636,0.4000000000000001,0.3523809523809524,0.284,0.253,0.8279457768508863,0.8248175182481752,0.33,0.67,0,0,1
696,9,0,1,0.5475000000000001,0.5900000000000001,0.5203349282296651,0.6770334928229664,0.506493506,0.649350649,0.26666666666666666,0.1619047619047619,-0.607,0.131,0.5844629822732013,0.7966631908237748,0.33,0.67,0,1,1
697,12,4,1,0.4700000000000002,0.4175,0.6303827751196172,0.3253588516746411,0.5,0.563218391,0.5733333333333335,0.44761904761904764,0.5770000000000001,0.027999999999999997,0.724191866527633,0.7883211678832117,0.4,0.6,0,1,1
698,1,7,1,0.2875000000000001,0.4850000000000001,0.8086124401913876,0.7476076555023923,0.0,0.5555555560000001,0.4266666666666667,0.4571428571428572,0.044000000000000004,0.42100000000000004,0.7059436913451512,0.8654848800834203,0.5,0.5,0,1,0
699,6,11,1,0.5850000000000002,0.8025,0.3732057416267942,0.5669856459330144,0.42666666700000005,0.536231884,0.26666666666666666,0.6095238095238096,-0.251,-0.449,0.6850886339937435,0.5922836287799792,0.41,0.59,0,1,0
700,1,0,0,0.2875000000000001,0.5900000000000001,0.8086124401913876,0.6770334928229664,0.0,0.649350649,0.4000000000000001,0.5904761904761905,0.044000000000000004,0.131,0.7059436913451512,0.7966631908237748,0.33,0.67,0,0,1
701,4,6,1,0.4175,0.5850000000000002,0.3253588516746411,0.3732057416267942,0.563218391,0.42666666700000005,0.52,0.5047619047619049,0.027999999999999997,-0.251,0.7883211678832117,0.6850886339937435,0.65,0.35,1,0,0
702,7,9,1,0.4850000000000001,0.5475000000000001,0.7476076555023923,0.5203349282296651,0.5555555560000001,0.506493506,0.49333333333333335,0.5714285714285715,0.42100000000000004,-0.607,0.8654848800834203,0.5844629822732013,0.61,0.39,0,0,0
703,11,12,0,0.8025,0.4700000000000002,0.5669856459330144,0.6303827751196172,0.536231884,0.5,0.28,0.7047619047619048,-0.449,0.5770000000000001,0.5922836287799792,0.724191866527633,0.44,0.56,0,1,1
704,7,6,1,0.4850000000000001,0.5850000000000002,0.7476076555023923,0.3732057416267942,0.5555555560000001,0.42666666700000005,0.6799999999999999,0.36190476190476195,0.42100000000000004,-0.251,0.8654848800834203,0.6850886339937435,0.55,0.45,0,1,1
705,4,1,1,0.4175,0.2875000000000001,0.3253588516746411,0.8086124401913876,0.563218391,0.0,0.29333333333333333,0.43809523809523815,0.027999999999999997,0.044000000000000004,0.7883211678832117,0.7059436913451512,0.62,0.38,0,0,1
706,12,9,1,0.4700000000000002,0.5475000000000001,0.6303827751196172,0.5203349282296651,0.5,0.506493506,0.5866666666666667,0.3238095238095238,0.5770000000000001,-0.607,0.724191866527633,0.5844629822732013,0.58,0.42,1,0,0
707,0,11,1,0.5900000000000001,0.8025,0.6770334928229664,0.5669856459330144,0.649350649,0.536231884,0.1866666666666667,0.4571428571428572,0.131,-0.449,0.7966631908237748,0.5922836287799792,0.63,0.37,1,0,0
708,6,1,1,0.5850000000000002,0.2875000000000001,0.3732057416267942,0.8086124401913876,0.42666666700000005,0.0,0.52,0.5142857142857143,-0.251,0.044000000000000004,0.6850886339937435,0.7059436913451512,0.59,0.41,1,0,0
709,9,11,1,0.5475000000000001,0.8025,0.5203349282296651,0.5669856459330144,0.506493506,0.536231884,0.48000000000000004,0.580952380952381,-0.607,-0.449,0.5844629822732013,0.5922836287799792,0.47,0.53,0,1,1
710,7,0,1,0.4850000000000001,0.5900000000000001,0.7476076555023923,0.6770334928229664,0.5555555560000001,0.649350649,0.36000000000000004,0.34285714285714286,0.42100000000000004,0.131,0.8654848800834203,0.7966631908237748,0.54,0.46,1,0,0
711,1,12,1,0.2875000000000001,0.4700000000000002,0.8086124401913876,0.6303827751196172,0.0,0.5,0.29333333333333333,0.6761904761904762,0.044000000000000004,0.5770000000000001,0.7059436913451512,0.724191866527633,0.33,0.67,0,0,1
712,9,4,1,0.5475000000000001,0.4175,0.5203349282296651,0.3253588516746411,0.506493506,0.563218391,0.5066666666666666,0.6285714285714287,-0.607,0.027999999999999997,0.5844629822732013,0.7883211678832117,0.41,0.59,0,0,1
713,0,6,0,0.5900000000000001,0.5850000000000002,0.6770334928229664,0.3732057416267942,0.649350649,0.42666666700000005,0.5333333333333334,0.44761904761904764,0.131,-0.251,0.7966631908237748,0.6850886339937435,0.58,0.42,1,0,0
714,7,12,1,0.4850000000000001,0.4700000000000002,0.7476076555023923,0.6303827751196172,0.5555555560000001,0.5,0.2,0.39047619047619053,0.42100000000000004,0.5770000000000001,0.8654848800834203,0.724191866527633,0.42,0.58,0,1,0
715,9,1,1,0.5475000000000001,0.2875000000000001,0.5203349282296651,0.8086124401913876,0.506493506,0.0,0.37333333333333335,0.5714285714285715,-0.607,0.044000000000000004,0.5844629822732013,0.7059436913451512,0.67,0.33,0,0,1
716,11,4,1,0.8025,0.4175,0.5669856459330144,0.3253588516746411,0.536231884,0.563218391,0.17333333333333334,0.6380952380952382,-0.449,0.027999999999999997,0.5922836287799792,0.7883211678832117,0.5,0.5,1,0,1
717,12,6,1,0.4700000000000002,0.5850000000000002,0.6303827751196172,0.3732057416267942,0.5,0.42666666700000005,0.26666666666666666,0.36190476190476195,0.5770000000000001,-0.251,0.724191866527633,0.6850886339937435,0.75,0.25,0,1,1
718,4,0,1,0.4175,0.5900000000000001,0.3253588516746411,0.6770334928229664,0.563218391,0.649350649,0.24,0.4,0.027999999999999997,0.131,0.7883211678832117,0.7966631908237748,0.39,0.61,0,1,1
719,6,7,1,0.5850000000000002,0.4850000000000001,0.3732057416267942,0.7476076555023923,0.42666666700000005,0.5555555560000001,0.46666666666666673,0.4761904761904762,-0.251,0.42100000000000004,0.6850886339937435,0.8654848800834203,0.45,0.55,0,1,1
720,11,0,1,0.8025,0.5900000000000001,0.5669856459330144,0.6770334928229664,0.536231884,0.649350649,0.6000000000000001,0.2285714285714286,-0.449,0.131,0.5922836287799792,0.7966631908237748,0.37,0.63,1,0,1
721,4,1,1,0.4175,0.2875000000000001,0.3253588516746411,0.8086124401913876,0.563218391,0.0,0.36000000000000004,0.5428571428571429,0.027999999999999997,0.044000000000000004,0.7883211678832117,0.7059436913451512,0.62,0.38,1,0,1
722,7,11,1,0.4850000000000001,0.8025,0.7476076555023923,0.5669856459330144,0.5555555560000001,0.536231884,0.56,0.5714285714285715,0.42100000000000004,-0.449,0.8654848800834203,0.5922836287799792,0.55,0.45,1,0,1
723,6,9,1,0.5850000000000002,0.5475000000000001,0.3732057416267942,0.5203349282296651,0.42666666700000005,0.506493506,0.6000000000000001,0.6000000000000001,-0.251,-0.607,0.6850886339937435,0.5844629822732013,0.55,0.45,1,0,1
724,4,0,1,0.4175,0.5900000000000001,0.3253588516746411,0.6770334928229664,0.563218391,0.649350649,0.5066666666666666,0.4190476190476191,0.027999999999999997,0.131,0.7883211678832117,0.7966631908237748,0.39,0.61,1,0,1
725,1,12,1,0.2875000000000001,0.4700000000000002,0.8086124401913876,0.6303827751196172,0.0,0.5,0.5066666666666666,0.39047619047619053,0.044000000000000004,0.5770000000000001,0.7059436913451512,0.724191866527633,0.33,0.67,0,1,0
726,9,7,1,0.5475000000000001,0.4850000000000001,0.5203349282296651,0.7476076555023923,0.506493506,0.5555555560000001,0.46666666666666673,0.6571428571428573,-0.607,0.42100000000000004,0.5844629822732013,0.8654848800834203,0.39,0.61,0,1,1
727,6,11,1,0.5850000000000002,0.8025,0.3732057416267942,0.5669856459330144,0.42666666700000005,0.536231884,0.37333333333333335,0.5904761904761905,-0.251,-0.449,0.6850886339937435,0.5922836287799792,0.41,0.59,1,0,0
728,0,12,0,0.5900000000000001,0.4700000000000002,0.6770334928229664,0.6303827751196172,0.649350649,0.5,0.38666666666666666,0.6571428571428573,0.131,0.5770000000000001,0.7966631908237748,0.724191866527633,0.8,0.2,0,1,1
729,7,1,0,0.4850000000000001,0.2875000000000001,0.7476076555023923,0.8086124401913876,0.5555555560000001,0.0,0.5866666666666667,0.4571428571428572,0.42100000000000004,0.044000000000000004,0.8654848800834203,0.7059436913451512,0.5,0.5,0,0,0
730,9,4,1,0.5475000000000001,0.4175,0.5203349282296651,0.3253588516746411,0.506493506,0.563218391,0.38666666666666666,0.39047619047619053,-0.607,0.027999999999999997,0.5844629822732013,0.7883211678832117,0.41,0.59,0,1,0
731,7,11,1,0.4850000000000001,0.8025,0.7476076555023923,0.5669856459330144,0.5555555560000001,0.536231884,0.49333333333333335,0.6190476190476191,0.42100000000000004,-0.449,0.8654848800834203,0.5922836287799792,0.55,0.45,0,1,1
732,6,1,1,0.5850000000000002,0.2875000000000001,0.3732057416267942,0.8086124401913876,0.42666666700000005,0.0,0.46666666666666673,0.5714285714285715,-0.251,0.044000000000000004,0.6850886339937435,0.7059436913451512,0.59,0.41,0,0,1
733,4,12,1,0.4175,0.4700000000000002,0.3253588516746411,0.6303827751196172,0.563218391,0.5,0.6266666666666667,0.7238095238095239,0.027999999999999997,0.5770000000000001,0.7883211678832117,0.724191866527633,0.6,0.4,0,1,1
734,9,0,1,0.5475000000000001,0.5900000000000001,0.5203349282296651,0.6770334928229664,0.506493506,0.649350649,0.46666666666666673,0.36190476190476195,-0.607,0.131,0.5844629822732013,0.7966631908237748,0.33,0.67,0,0,0
735,11,1,1,0.8025,0.2875000000000001,0.5669856459330144,0.8086124401913876,0.536231884,0.0,0.49333333333333335,0.5619047619047619,-0.449,0.044000000000000004,0.5922836287799792,0.7059436913451512,0.61,0.39,1,0,1
736,12,0,1,0.4700000000000002,0.5900000000000001,0.6303827751196172,0.6770334928229664,0.5,0.649350649,0.5466666666666666,0.46666666666666673,0.5770000000000001,0.131,0.724191866527633,0.7966631908237748,0.2,0.8,0,1,1
737,9,6,1,0.5475000000000001,0.5850000000000002,0.5203349282296651,0.3732057416267942,0.506493506,0.42666666700000005,0.8,0.6761904761904762,-0.607,-0.251,0.5844629822732013,0.6850886339937435,0.45,0.55,0,0,0
738,4,11,1,0.4175,0.8025,0.3253588516746411,0.5669856459330144,0.563218391,0.536231884,0.29333333333333333,0.5238095238095238,0.027999999999999997,-0.449,0.7883211678832117,0.5922836287799792,0.5,0.5,1,0,1
739,7,0,1,0.4850000000000001,0.5900000000000001,0.7476076555023923,0.6770334928229664,0.5555555560000001,0.649350649,0.4133333333333334,0.380952380952381,0.42100000000000004,0.131,0.8654848800834203,0.7966631908237748,0.54,0.46,0,1,0
740,12,11,1,0.4700000000000002,0.8025,0.6303827751196172,0.5669856459330144,0.5,0.536231884,0.5066666666666666,0.580952380952381,0.5770000000000001,-0.449,0.724191866527633,0.5922836287799792,0.56,0.44,0,1,1
741,1,9,0,0.2875000000000001,0.5475000000000001,0.8086124401913876,0.5203349282296651,0.0,0.506493506,0.6133333333333333,0.6285714285714287,0.044000000000000004,-0.607,0.7059436913451512,0.5844629822732013,0.33,0.67,0,0,0
742,4,7,1,0.4175,0.4850000000000001,0.3253588516746411,0.7476076555023923,0.563218391,0.5555555560000001,0.46666666666666673,0.4,0.027999999999999997,0.42100000000000004,0.7883211678832117,0.8654848800834203,0.22,0.78,1,0,0
743,12,6,1,0.4700000000000002,0.5850000000000002,0.6303827751196172,0.3732057416267942,0.5,0.42666666700000005,0.9866666666666668,0.44761904761904764,0.5770000000000001,-0.251,0.724191866527633,0.6850886339937435,0.75,0.25,1,0,0
744,9,11,1,0.5475000000000001,0.8025,0.5203349282296651,0.5669856459330144,0.506493506,0.536231884,0.6666666666666667,0.4,-0.607,-0.449,0.5844629822732013,0.5922836287799792,0.47,0.53,0,0,0
745,0,1,1,0.5900000000000001,0.2875000000000001,0.6770334928229664,0.8086124401913876,0.649350649,0.0,0.17333333333333334,0.5619047619047619,0.131,0.044000000000000004,0.7966631908237748,0.7059436913451512,0.67,0.33,1,0,0
746,7,12,0,0.4850000000000001,0.4700000000000002,0.7476076555023923,0.6303827751196172,0.5555555560000001,0.5,0.4000000000000001,0.5714285714285715,0.42100000000000004,0.5770000000000001,0.8654848800834203,0.724191866527633,0.42,0.58,1,0,0
747,6,4,1,0.5850000000000002,0.4175,0.3732057416267942,0.3253588516746411,0.42666666700000005,0.563218391,0.34666666666666673,0.6000000000000001,-0.251,0.027999999999999997,0.6850886339937435,0.7883211678832117,0.35,0.65,1,0,1
748,11,1,0,0.8025,0.2875000000000001,0.5669856459330144,0.8086124401913876,0.536231884,0.0,0.21333333333333337,0.4761904761904762,-0.449,0.044000000000000004,0.5922836287799792,0.7059436913451512,0.61,0.39,0,0,1
749,12,9,1,0.4700000000000002,0.5475000000000001,0.6303827751196172,0.5203349282296651,0.5,0.506493506,0.5066666666666666,0.5047619047619049,0.5770000000000001,-0.607,0.724191866527633,0.5844629822732013,0.58,0.42,0,0,1
750,0,6,1,0.5900000000000001,0.5850000000000002,0.6770334928229664,0.3732057416267942,0.649350649,0.42666666700000005,0.38666666666666666,0.7142857142857143,0.131,-0.251,0.7966631908237748,0.6850886339937435,0.58,0.42,0,1,1
751,4,7,1,0.4175,0.4850000000000001,0.3253588516746411,0.7476076555023923,0.563218391,0.5555555560000001,0.48000000000000004,0.4571428571428572,0.027999999999999997,0.42100000000000004,0.7883211678832117,0.8654848800834203,0.22,0.78,0,1,1
752,0,7,0,0.5900000000000001,0.4850000000000001,0.6770334928229664,0.7476076555023923,0.649350649,0.5555555560000001,0.24,0.44761904761904764,0.131,0.42100000000000004,0.7966631908237748,0.8654848800834203,0.46,0.54,1,0,1
753,12,1,1,0.4700000000000002,0.2875000000000001,0.6303827751196172,0.8086124401913876,0.5,0.0,0.52,0.5333333333333334,0.5770000000000001,0.044000000000000004,0.724191866527633,0.7059436913451512,0.67,0.33,0,0,1
754,1,0,1,0.2875000000000001,0.5900000000000001,0.8086124401913876,0.6770334928229664,0.0,0.649350649,0.36000000000000004,0.4,0.044000000000000004,0.131,0.7059436913451512,0.7966631908237748,0.33,0.67,0,0,1
755,7,0,0,0.4850000000000001,0.5900000000000001,0.7476076555023923,0.6770334928229664,0.5555555560000001,0.649350649,0.4133333333333334,0.5142857142857143,0.42100000000000004,0.131,0.8654848800834203,0.7966631908237748,0.54,0.46,0,0,0
